subject,correct,deviation__descent__l_elbow,deviation__descent__r_elbow,deviation__descent__l_shoulder_angle,deviation__descent__r_shoulder_angle,deviation__descent__l_knee,deviation__descent__r_knee,deviation__descent__l_hip,deviation__descent__r_hip,deviation__descent__l_ankle,deviation__descent__r_ankle,deviation__descent__trunk_flex,deviation__descent__knee_valgus,deviation__bottom__l_elbow,deviation__bottom__r_elbow,deviation__bottom__l_shoulder_angle,deviation__bottom__r_shoulder_angle,deviation__bottom__l_knee,deviation__bottom__r_knee,deviation__bottom__l_hip,deviation__bottom__r_hip,deviation__bottom__l_ankle,deviation__bottom__r_ankle,deviation__bottom__trunk_flex,deviation__bottom__knee_valgus,deviation__ascent__l_elbow,deviation__ascent__r_elbow,deviation__ascent__l_shoulder_angle,deviation__ascent__r_shoulder_angle,deviation__ascent__l_knee,deviation__ascent__r_knee,deviation__ascent__l_hip,deviation__ascent__r_hip,deviation__ascent__l_ankle,deviation__ascent__r_ankle,deviation__ascent__trunk_flex,deviation__ascent__knee_valgus
P001,1,9.671286026292723,23.619464980928736,3.892853570775734,2.731132531496884,8.429204946787486,1.36137522248509,4.140268584870242,5.088036892172392,4.436132844540216,3.6294950341494783,1.3972802675982492,0.12560477930238198,5.027184566684293,15.499646734185996,8.785515466043034,1.3489129165252336,12.282720989876498,4.868716723751073,7.806865756532102,0.4814350334719009,9.161740932875247,9.593543139450189,1.7327501591078487,0.12422908662294588,7.634440817063442,11.33785315681762,5.905705016331667,8.597552921557874,8.648000414523256,3.1575314344964043,5.904209967978735,2.85769482572415,6.2102050626641185,5.16612156787823,1.716406013994785,0.13634681276181143
P001,1,5.325371777139123,6.962454410268755,1.8612156559292194,6.652205925454578,9.06767801286812,9.434592194618796,5.833402825455913,8.617417649954003,4.483941432073704,13.704961275057906,2.162958982006387,0.33173966608825095,7.82611421973336,17.521049769441213,0.19196397143258964,6.5524808853082845,19.314070126399436,20.643977754038865,1.9870371840074952,14.479229252220438,13.496687685060772,23.968957531665318,1.404504176663251,0.29122624496788463,10.718202750851919,15.32975699590951,2.364649246447674,5.449345559622886,9.538420489135529,11.024030101268332,4.982050629969905,7.875871323451558,3.442670612274621,13.578972549314916,1.441215143575188,0.31028614580512187
P001,1,9.703594896863013,7.449189143892525,4.225848751782307,6.4456314670509895,11.819434075895428,12.731203779686533,4.673740670270044,9.64916976877509,6.317500898515336,15.772774458946254,2.1502914454794677,0.31480733703139574,11.315922454054217,5.995099590507966,2.7436072828535694,4.0345502308355226,9.212588788117515,10.70038606010301,8.638323400609938,8.570400849091833,3.1804910161220348,10.243416085322835,2.1564238342028945,0.3147223818126982,2.144492471119264,12.161214758041602,3.981763840384376,9.38356288046755,4.018925311686104,5.057239372667892,8.397153763069088,3.98211159862187,7.20245520348868,7.313372963082169,1.748995303495643,0.3404958710385017
P001,1,30.68897104741538,24.76358566278728,3.3646903046469028,3.2405760385753224,5.038056860358937,4.850400373322541,10.943802037987258,1.049119026170284,1.9866089651479313,14.680583967452241,1.0790626720609424,0.3650185280758532,65.65062541690556,29.853273171976582,13.618741824307145,7.466112460431313,13.203942861188443,14.945621345359209,8.32329708292584,6.22146695986698,3.858117836767481,20.98052367589012,2.5329642716469776,0.3331455929040458,35.18709318883769,21.357835131566286,4.48040018652804,8.870794327489515,6.177150166301753,6.187797660475809,11.01582635965771,2.67755488094742,5.59415787788018,15.680407986563868,1.3224384927485233,0.3920333793114558
P001,0,10.457485339540739,10.75494595056927,4.454371770759416,13.042693688639156,17.5488322507457,11.18338577781023,9.757901560882544,7.9058443444043025,9.839815475348235,22.1643953072949,1.2752180371030861,0.4365075546514747,42.16741624993225,15.611673157314616,10.058937384715048,17.05030564241921,61.911717242649026,44.519908732512285,8.917211988747846,16.505379693487725,51.441478644429154,51.00869230695376,1.5216294145591136,0.4717590703152367,22.8187199213699,7.6185076347807525,4.688673231685122,11.207628648713564,12.556142695557947,8.64293916349784,10.212273384974482,4.202543019596059,6.702999153578889,18.288019062096726,1.148213549126048,0.42676682957885614
P001,0,17.282862226636446,6.117662179971143,3.731648368155338,10.797626265709251,13.61383181911437,6.814222918922137,9.414173713227708,8.147917859189018,6.8941235495342905,19.33852281048024,1.0756883285470367,0.46200599430140443,47.64609177615254,20.45288974699224,9.944474170429142,15.013212239111335,57.071938876646485,39.684747461640924,11.327314615004283,16.91303197498324,40.534527880281914,49.62911507364831,1.5830455453514432,0.5745405584024685,18.85351257057172,9.624555326702382,5.522101931415953,12.524656106024471,11.184412850959024,7.165555182704827,9.866898543566244,5.943367116976853,5.968665578155859,18.992870975047833,1.7234097736407563,0.456630151828036
P001,0,29.088663810317875,16.80988581379128,4.087998648294161,8.045739179885059,23.086043119786183,17.7987131872669,6.884750197575036,11.039790798180155,12.61647604432044,29.931523823427977,1.205897882699317,0.44002486323648615,41.78429557191247,22.637845639822466,2.251672746719474,6.028093604213128,37.34555952463244,29.03309421490091,17.85770137427985,5.068398503247032,19.665413223653434,32.90875972154106,3.820658971393179,0.49317774319251767,22.65138128072356,10.944760599446202,2.3142073935085357,10.277690506637011,9.8222105509696,5.303961114096242,20.437786050132974,11.055901991179057,6.414372162073557,14.043658665576004,6.056457671431611,0.5107274492300602
P001,0,11.671920495127022,9.277829195744044,4.877371782021924,14.753932281826366,8.026083688142231,5.109277280132171,11.462938739615318,9.295434560774792,8.626508879038557,19.439070404648795,1.8326465378287295,0.4622989811270002,49.63389732143363,21.859322640825265,10.715529060876111,17.383480734505284,65.45958846085848,51.68453942912104,4.620175728292926,24.308234551126993,53.58220366219397,64.46226806413833,1.769259244789933,0.5381740546572195,26.845954686057127,11.53993965225116,8.150345954332376,17.946658694591626,14.689987122628304,11.762521510317956,12.682604498322862,13.845710110032105,13.747322072544964,26.844652393697864,2.288278647400415,0.5078539306904382
P001,1,5.365098770427311,5.924400406696045,5.704728219046715,8.834826253331624,8.445963026872226,2.597755054689351,3.2829808948097265,1.9911908752731549,3.5632598715029205,3.473677951716051,0.9561077363503359,0.1042626013853725,20.934469271992963,18.071697360071752,9.371119010479296,0.7096197630649457,18.799966571957633,10.252729510455875,4.121990849277632,1.099923432249301,13.84754172450709,11.411401716569653,1.6506030993780954,0.12788633662892962,11.890072958344778,17.26872860622031,1.958177520773252,4.425807322180018,7.725849419791949,2.6320428165380747,2.3014446989232837,3.8324158850369754,3.807146709779393,6.094794831918617,1.2788109900675266,0.08280994286821648
P001,1,12.338698892052287,18.40578154485563,0.9450306735578877,2.83359847483527,7.974453249666103,2.7585878390207625,1.5345094860749442,2.211601820637597,2.388559562036619,8.645175065330587,1.827854675629986,0.07298078364368484,34.40962942773831,26.272685896792506,3.6367430102782996,4.441942805499535,17.918172226791445,14.450565888303846,4.6102818501400336,7.150138037754,11.495273393820069,16.824641896962607,0.9728522611552322,0.051288098140076344,23.349801275443717,20.010752655345748,3.448398596069341,7.822025608664433,8.494119178835176,4.385547841036825,1.5364452211572286,2.084851668177437,3.9599919044623304,7.249738905635039,1.813775530192764,0.06975090075336346
P001,1,11.259230430469279,11.14808191435055,4.238357409273552,9.473244753836186,7.498311964647675,3.085883267384335,1.409551079022529,1.9479254020446177,3.02103300781575,7.543669877653146,1.4949676339831186,0.0812290158380284,42.172920963207005,27.386167855715712,2.955860343995196,1.9072967462969472,19.536548535888294,15.91590527326808,4.259236178160856,7.109476200368556,15.38120233551543,19.10004163763036,0.9736396222411585,0.039115446094936404,21.742529915870513,12.58586923143908,4.724710537581649,8.667333644608657,8.210593759368518,4.119269214463425,1.4383934209860016,1.1926739885763211,3.611243298128896,7.516599205799676,1.9776623446979045,0.06328738434940115
P001,1,11.68967890190629,8.090667936651224,4.75851485564514,10.652782662748741,7.5529854039296636,3.1476368578025897,1.3599304455597192,1.4464971173086127,3.0823168847425793,7.4253601636893265,1.3829823847220382,0.07816865339251253,48.80065015589502,27.575078226747156,1.0335499308684661,2.6522939180601326,19.386824410005563,16.29050971075436,0.8028836160857395,4.708157562887626,14.307709441923038,19.621883245461355,1.0980528852822657,0.051416231152476566,23.392267165634138,13.231613545985146,3.2787187361045023,9.433381292490155,7.578642951159573,4.093176247715135,2.6349500440549223,2.358019098379111,4.56919759165942,6.411339989929152,1.5659556371961685,0.07834687955599236
P001,0,5.83877926882078,10.856345587264006,1.5668696013174817,5.463956829921286,7.069100762486781,7.733336416808093,4.440238409457782,10.886060993946243,0.7572825402117929,18.059217873523185,3.073243725017666,0.326611537818516,13.966059648149226,15.85539225532558,3.09532001882649,9.603274945836713,7.426084526866788,9.097955457613963,6.487360929595181,13.619843200273328,1.1687390757134608,14.983679820151872,3.2038341471861953,0.3205396753827717,5.997645342102535,20.272324983023672,1.5966250848889985,2.109995605274549,4.937146060512998,5.080059393294067,5.889944066295117,8.816524687821481,2.6977999128430694,13.277258496006088,0.443097644349092,0.3417563909168574
P001,1,7.530627517169181,19.633792373805097,1.8934000601697647,1.2892911909286937,10.037666262622608,10.265672001113089,4.039091878843955,8.389660750649544,4.312812263524075,17.414613581897306,1.375832248995272,0.30599024338504555,12.721457972110013,6.85020003974243,1.2257078684573919,1.5848114052506106,6.458150992374678,7.171008434572537,7.772834397358054,7.253913988293429,2.711858210797165,9.00683738399397,1.2100001256336967,0.3179004784512721,4.435022740308121,15.165736959163103,3.3656561771643845,7.670833421537767,4.679951709441836,3.9267800659641097,7.627178438826208,5.981297593173731,4.76480078341491,7.909645256473867,0.08995116659470881,0.3474275996939423
P001,1,7.757506807644295,10.246834404849125,1.562908592654604,4.760904018486644,8.801937614569416,8.876692779328065,5.419714428488318,7.478806394503434,4.407985238592102,13.732552654660344,0.8554181878998065,0.3197099965679806,4.495056355821319,10.535775795761772,3.0268408758037353,1.9850720916275293,9.950266447805959,11.230161108664447,7.586582333166956,8.554287786846043,2.8390429807045647,13.27340127141222,2.098079936651827,0.31301531620889544,4.156383194529437,5.768321171501208,2.8617548223948672,6.437790002696367,5.986327035288859,5.339256297478867,6.9474752541252585,6.254654602612997,4.176753668931694,7.933583236901578,0.9932679994176823,0.34200800712518575
P001,1,5.045300257243953,12.598558934807155,1.782255485969187,5.256765586234702,10.681843941052657,10.3700792240249,4.623388553622779,8.90345702430486,6.249073597573388,14.392614264931348,0.9213819637929561,0.3184427013334876,6.840483551179998,10.302969134293068,1.0236435076010344,0.8589481418015609,10.303314583893268,11.03111324147498,6.482723509434216,10.435270874284129,3.196037278889365,12.659637547638003,1.0562158194461801,0.32135195744222717,3.511039637409472,10.902136936152159,4.10610739362611,8.178249015573758,5.786928122631705,5.356317814290151,7.551798225264132,6.639992776241629,5.0547793598205235,7.647955617913259,0.5547297686205013,0.3486371610833377
P002,1,16.229113155485557,8.63109687446362,3.6215092883882662,8.241024083649966,3.94595170442021,3.2980014898430055,9.217319600248569,2.884659992762053,3.775293342385028,14.082697068744334,1.2381360036807436,0.15829703787112978,36.32744558674804,6.311054031470054,9.053218589730417,22.078325343330174,0.2028096399998404,4.504367778671865,15.89544225035315,7.133370318931351,10.564561966065082,7.561012833699533,1.1054270469841356,0.14753634832909984,22.63857515547058,12.619624070374458,8.567682693446464,22.304207086876602,2.4988388989158126,2.476968505357226,14.597034398980242,5.552752065880324,8.389631105156804,7.688557167297482,1.3366768745144726,0.17860999823255055
P002,1,26.607283893684638,16.38605778075572,4.416031842315112,16.847552444408347,2.9949912855002365,2.6225568363707836,13.399718668495051,6.194636779378956,8.716010199981678,8.58300066216969,1.0509527321769425,0.16503854706633087,43.09598804329319,17.188998946906874,7.131589914344856,19.130997079348482,1.7458935514229084,4.370733524980112,16.699247788980706,9.19281688166705,13.455215785745485,3.9250197358218686,1.0328113414229634,0.14827245849602988,16.739049086106355,11.334624224084466,5.4208228493769886,19.07841615855359,4.138730368654853,2.929836174288687,13.127474151857076,7.22498207300586,7.456250050236496,9.068609985116634,1.7410769939927377,0.17347319765619312
P002,1,24.5758989261043,13.869860363520052,4.545683063511107,16.591610047714386,2.476430954904906,2.7345688800962917,13.815037866536219,7.459790432750724,9.420885661568299,7.748845826632706,0.8521683566200039,0.16233831822700023,32.87072623228968,13.512249792042477,8.635299593564724,20.35860187137239,0.3531364851126611,3.421471679968208,17.59337499131078,11.833353630081529,14.770674817679275,2.6286073030620853,1.012150593124376,0.1448308371433371,19.980307190172056,9.66306190851876,6.078456953352066,19.374797162536435,2.1660840295620574,3.240979171567402,14.863011560179084,8.907866353889235,10.246936793110951,8.001199106653067,1.8225075799297925,0.172326181126288
P002,1,14.819980629090093,9.585551962901302,5.697935191964876,16.664515955748477,1.7679825521474029,2.671143941645751,14.080347963253843,8.323274685983032,10.900194989862005,8.50898859813579,1.6574615504110084,0.16917036939756472,26.66779746501046,11.231923887218802,9.232297261442788,21.120826459823377,0.5436789202147878,1.1267761022364084,19.212978834990952,13.020418466270863,16.292319312463757,0.3465862953960766,2.1645571569285833,0.14745216762429142,14.251221790115213,10.333521952865903,5.9495816692697145,17.95843643394642,1.291606101505525,2.857210702714238,14.994986992619213,9.506878990079468,11.5046341805156,7.828248762585483,1.76270909528195,0.1723534496061154
P002,1,30.641741917412197,18.382333338423713,3.8241144387419106,13.680803058701212,2.0785315341060495,3.1167230414401588,15.400002384326887,7.339967015897399,8.496449847257939,8.86227823098237,1.5524319672880906,0.16342918308740534,48.324605954178494,20.858587495966248,6.061493002542251,17.061022381236754,1.8812091620942426,3.173829563443822,17.907840072686678,7.845198463166099,9.127327413043867,4.867395912436672,2.8606317685811278,0.13885839267502356,22.549583809669215,13.317378074634567,5.252979674779251,16.88778985004692,2.7723978047980253,2.70448287494293,14.624015372059102,6.235126825915598,6.065798744876079,9.370359780078834,1.327522133725624,0.16290666814713126
P002,0,10.961041860644173,20.147226750951255,2.9935693833214403,7.636802278060645,3.3266008619071767,2.3706094299890426,12.380374653164335,13.749518732741368,4.200358405120698,12.934576966471473,1.3320044389322363,0.0901351905556955,38.26073516825635,2.946823913939567,10.028457837136795,25.884776401406594,6.184980831226125,6.580713891779969,19.355063383038818,26.547833474506728,13.966448290539796,11.180983142091035,1.979664243811682,0.03629579652173526,12.572180069312044,15.34029636479624,5.217212854096308,18.436987239119595,1.7677123064436486,2.3945407974174358,13.931866918060823,18.16593411845269,2.3775132877402,8.032644707280774,1.8838973620923198,0.0668370794349912
P002,0,17.21238420488866,9.358314025448642,6.125251795865044,16.618858841936333,1.4095093417184614,2.8751147477724572,13.06597640417436,16.408004611484547,2.7928166214296226,10.004342251416173,1.690084472794652,0.06707383188335994,33.97524997323951,1.7571278999618685,11.870843442444713,25.221679515644034,3.2908981158032633,1.1194378124205386,15.68634003208599,20.77152647484957,10.551324266968933,3.5311760790151867,0.11288754941313214,0.06750266866280255,22.958084435156984,3.5132823378656988,8.291274588468003,23.734679402783037,1.074936873585098,2.3215920185184244,14.162086175920823,16.36106494970751,3.6143719128126675,7.846666377570195,1.0099127230634295,0.08722789423336216
P002,0,22.126879703155232,10.075470364115299,6.898691862614102,21.198864379250345,2.5688997146154717,2.0706114377952516,13.632655287038201,16.231389089589253,5.1017072972157065,6.712312195663446,1.8735449162179563,0.07463282985640399,31.6131951819582,2.681750197295213,11.389334354983417,27.029554743345404,3.7738844496580652,0.6820400846373659,14.102567354013129,19.907986407697198,9.315745806664271,2.7739320330434554,3.158348771985854,0.05742208216096282,8.009150177992957,17.528268185986462,1.8871581314689756,13.765066963148286,1.5023511912544691,3.23919137827817,10.875893756559716,14.359300700559746,2.578211409844087,11.321735006622493,2.4525095998230695,0.06494932936065709
P003,0,7.431189808958139,24.07993227749106,8.127266832227585,4.216172315709099,3.5266306169022643,3.3992452329909453,11.316713878343391,6.03477705270889,5.493853238248688,15.22039003809957,1.4534398989446344,0.5612368257411429,18.714510766022915,51.914533527908326,11.895541719924603,1.9921363864600707,2.0522761628336568,6.08253436765649,13.32996388639815,7.24903970508602,5.469992153076748,23.3355213288974,0.23250516515093408,0.5768545731530141,5.046148337546964,24.774762827122096,6.562918060162806,1.2362915109532537,2.9590723681857325,3.54158461314058,10.40231659369147,8.232348924069203,4.709186846139012,13.537373879160095,0.29173271459788735,0.557512544852958
