traj_pc1,traj_pc2,traj_pc3,traj_pc4,traj_pc5,traj_pc6,traj_pc7,traj_pc8,traj_pc9,traj_pc10,traj_pc11,traj_pc12,traj_pc13,traj_pc14,traj_pc15,traj_pc16,traj_pc17,traj_pc18,traj_pc19,traj_pc20,subject,correct
-48.93569356759407,-24.257108893042773,-9.51785892620168,-6.378248423134891,23.923012290103603,6.257759398703202,-1.376913364082938,-7.257115389710028,-2.6723085279653884,2.0289585600654685,-2.2929008403544726,-0.8973366299673049,2.6018664373829177,-2.0214276220387157,0.023276968614908397,-1.1577673674546747,1.935079988089762,0.5693601332781983,-1.4133729084079465,-0.27630798244311217,P001,1
-46.141178970003274,-36.40810692996645,4.746282916253016,-7.1015586229266745,31.697349634207704,-16.315881769293757,2.8360582687850906,4.81063287046357,-0.6426635165989459,1.2471140794665982,-5.2593665482135625,-3.418450606625032,-0.9479590411762745,0.2641595593824751,0.4794916289689608,4.204046936782307,-0.2928080369466426,-3.5119104224337496,1.6396259425885622,-0.08869540222733217,P001,1
-45.55529678679857,-36.512843910099264,3.0431877183567915,-8.993362973635232,30.086341792989824,-8.299632400185653,0.6247968188445546,1.8119485805178523,-1.9782330518960267,1.0961776004973,-2.061887692758838,-1.6913244009957,1.0345993186212756,-1.293364525371618,-0.8222782028774738,3.686066983205386,-0.2318688697388558,-1.5528510082366398,0.5647564483945046,-0.5022949227818,P001,1
-48.81645479207675,-30.360680171029294,4.173531144607752,-8.770380866418803,24.992446155924576,-10.345608519772842,0.8936256846298055,3.695271358008457,-4.287316978795142,1.8715232759511855,-4.755663140623191,-3.8975309957680566,2.2856028625273277,-0.3377835988454404,-4.598801065514474,2.2236279270704893,-0.8802084100044946,-0.8464209982557337,1.8681523561773015,-0.35304734546135863,P001,1
-70.13430852728077,-6.696458940276767,-22.975832153647648,9.811568268790333,23.035561758855167,18.368341335078636,-5.549521522218827,4.250580031018423,2.098657649132593,-3.5931224297991946,1.3750680048619974,3.2772841225291307,1.8326773464561197,0.09218217492064641,1.1195929534060436,0.28980899420001394,-3.6285117684133357,4.327067464756656,-0.9487794031871374,-0.8601562740026124,P001,1
-63.25792547456694,-9.748285374240393,-18.06745153236102,1.4845909077315687,23.64543993434468,29.434892065842792,0.8984384269011826,0.30496627612860067,-3.6521171609923218,-5.459788280738492,2.711267063844838,1.221523469996136,1.9639383590322848,4.517311475116489,0.014048311475367142,-5.716496840858601,-5.16997444387353,1.239707595543064,0.06897693853838391,1.0877913578378722,P001,1
-53.19197315201981,-6.054478715757256,-8.984165517543326,16.712889827209242,21.156216984267637,3.862308421955063,-0.6256258828733455,-0.6551209953219911,-1.2361260224068935,7.183769428359175,-0.9377772598536877,5.995298735811506,-9.588235606110628,1.0576654617602959,-3.5293761675003923,2.1169432568303166,3.72327587150863,2.39891763005866,-0.9411000459411569,-0.48097171319318077,P001,1
-63.33014948863098,-12.064058756127796,-16.197045366892212,-0.5639494276556496,25.053746315091935,32.97572709692043,3.021581257677611,-3.2653930892723415,-0.4921965903037437,-5.244294962247659,2.728667312985086,0.2020346281627786,0.45514086298298784,9.253867488921475,1.7443159793834524,-4.587927329566584,-7.115320906930429,0.5577514778926627,0.3868884306649509,-3.3933674909304035,P001,1
-60.5254193739128,17.51023237731093,-13.650945043946383,15.071782044848183,17.42121421764953,29.13720566184832,15.751936664472709,13.041294189751465,6.934583877760531,4.395726491144651,-1.7847583450222306,4.90429966838504,-7.817625275931581,4.902326433551447,-11.415081428260414,5.099624061157725,4.725158606130966,-0.9226753618779359,5.696308774751694,5.574680224883125,P001,0
-47.745688363912734,-24.517717599642797,-6.71706427423378,3.1981203397012026,27.115079788345618,-8.058450253118268,3.424421441446254,-7.409013418232727,-0.7696906745145711,6.075913010863812,-1.7709148471876677,-3.4738571228914132,1.3578526117447491,-1.9026684464760792,-0.8242284138183404,1.5060688169697534,1.7165968111848644,0.8462270157775216,-2.232733506639048,1.180551922930468,P001,1
-48.92870368376299,-25.912371286370075,-11.12083621049146,-2.122286037463052,25.868615033421964,7.541581341961929,2.275962067622431,-6.769049337961025,-1.9668810904123673,-1.1912055401215766,0.3113921798673491,2.0214429540298204,1.1610923890058236,-0.4910595450838077,5.004266850646232,-4.159502039411543,4.587630693291923,-0.40034243851622664,-0.3857636468408294,2.0718264976132295,P001,1
-49.432072629987296,-28.09620746770038,-10.540569341386869,-8.737792465804521,23.699868644979603,11.924434602019177,-0.48760952322959983,-5.773035718414127,-3.997383334654273,-4.7662284782267355,-0.5660921858341794,4.086028771961227,3.212910032908216,-0.6127539443601209,2.711181171498408,-4.243551859082449,2.5064672676704807,-0.2528487355576099,-0.7114180499417011,1.123628821931599,P001,1
-54.16649188020694,-22.968684123016125,-9.301627479415531,0.10029923850623691,18.794893513178938,-4.124193016795897,-3.055454642249018,-6.70664189005185,-5.898904027973668,-0.8921980016681352,-3.050185414235288,0.031836743903162414,3.258198191838749,-5.3811101243905295,-4.155625414162895,-3.7138931648926663,1.6180460736389695,1.1196192711704291,0.4857413911591993,1.2991499622159457,P001,1
-44.66104759885692,-43.567699484812266,4.193700497607837,-12.956153450601652,30.160303654885524,-4.997814683892556,-3.1101370841587794,-1.7597992164571221,-0.5211818446902664,1.8302715880644822,-0.7135175557582879,-0.1654660847596802,0.2001357920692692,-0.5035875949674522,2.5806751324081634,3.6920627173370955,1.8540190573537214,0.06046304153177124,-0.9767609348683368,-1.061908287902928,P001,1
-45.27346804528244,-40.48088737081471,4.332831379799414,-15.649207953498438,28.061580501721945,-1.1400938238597846,-2.0776364480461567,1.57580777499427,-3.3537835263359996,0.5510597035842915,-2.1230283759783934,-1.5763423813940034,0.14773752904516252,0.4941320613845479,1.1679383276088244,1.7371371262388098,1.7414443781845863,-1.4100001169998095,1.664042082478828,-1.0007607775870693,P001,1
-45.86415137805865,-38.31456651986219,3.2714360198973607,-8.727349269982152,28.752357452763704,-7.8552670398373206,-0.8394289518695998,0.813998783037938,-2.7297424961244166,3.311878764943255,-1.4483834760024756,-3.4647573616423335,0.2435081115886993,-1.7357056789727874,-0.12239653958035758,2.6839841658249055,1.401489213371618,-0.7593764054304061,0.7784431370180427,0.35911029099119895,P001,1
-47.84520138368054,-38.384768446656246,-0.7578706234923023,-11.600101892328528,29.023765095967306,0.604293243741278,-1.4948234178009716,0.6647985123106218,-2.8539825388229163,-1.0800388265667682,-1.1382051366113353,-2.9547485166458136,0.6946950154141011,-0.8494491960602636,2.590919872137843,2.138933574884474,1.8775499612293394,-0.9732012082462128,-0.16806140093610825,0.38849368434923226,P001,1
-12.692648046116766,-23.855712650147225,35.81624506398712,12.343206677385341,-12.669461874758817,3.1153828089494553,4.913092002632094,-8.20593713397984,5.95335945822267,0.8365361445575832,1.5665608259621668,3.9770318775617253,0.7634814955121545,-5.220474298851784,1.3391306465819048,0.46565270846995893,-2.9601304250177507,-1.4595730918979322,0.7081042263463402,1.6786204498032966,P002,1
-40.7742525233342,-5.698832933876118,33.35327261059359,21.33236543750826,2.2133233452664363,-36.1472965518106,6.869417317712724,17.553685945140433,13.150524483825759,-21.261230389919675,-12.700797880695344,4.5817232150071145,0.5085101079016542,0.3568352805230959,2.986651144244459,-3.715356209516173,-4.584738309007885,0.23627184097985343,1.4847543925132738,0.5748230604749128,P002,1
-9.5686738054538,-28.20174212547995,37.38159608220716,13.10154094119354,-11.99707628779432,0.23839573822248303,4.566376958669788,-8.432683293905265,5.995483379119573,1.1243463825968036,3.2758221223311783,7.104904125690953,-1.2797281194600074,-4.880919147910907,1.3928918206270193,1.632326977384902,-3.9422970889146987,-0.943872839888384,-0.11998770477092936,1.2426595375301013,P002,1
-8.147441395056411,-20.04789145640251,40.76344444166627,10.82013241454741,-12.479533720499896,-4.577341962221688,8.977556419431773,-3.8245589885651525,2.8770552961944382,-0.983067036268824,-1.3171583400549598,5.5762914549366975,0.1961758185067417,-3.3588712760062727,-1.7836716493644227,0.7401999759563432,-4.398611566163889,-2.5781246504282262,1.0449172506622457,1.5977737466956212,P002,1
-9.191799152590347,-21.485760845795376,35.89646797019088,8.96411078255226,-14.120225339387149,9.930429902604336,4.501797861963104,-9.926165026411617,3.106851663370023,2.5213757152142167,0.8117029788195174,2.50504210847501,0.3062217022962165,-5.423716062851756,-0.37505324153625563,0.6575599423594157,-3.943881148946212,-2.8124293054833975,0.2763671240318346,0.954240649130112,P002,1
-9.010886398337911,-19.736086144411257,40.706766936439706,10.58082734656024,-11.994380804747138,-6.450214308981607,9.123114889918332,-4.093232295398721,3.154093448534242,-1.6930003247266368,-1.5545948074798919,4.044186966894416,1.0910009368562386,-4.710381608959815,-2.1101002156911255,0.9099365995930768,-4.104928662823972,-3.2687292304615476,1.187483129759638,1.37216945019576,P002,1
-23.430425151183023,1.262938264573643,23.37582959602266,22.289424238205626,-15.77238041575643,11.44777809684263,1.2309728833313238,-3.2419215416329132,4.479729899480896,1.7033318019435757,-6.343405208802072,1.5393727557291779,-3.2556180221779374,-1.198671146844255,-0.41707228365028537,0.02079745403683134,-1.3960060995500252,-0.8906030586459636,1.6710648355305644,1.28330688273894,P002,1
-25.12565328587994,-4.830968485446714,19.874705855830115,26.087734057420665,-10.865641390346545,6.02156088414295,-3.3780759160342533,-0.8645964880025361,11.20748434984676,3.326147553143006,-2.3279555145238047,2.9153652382373125,-4.089629879416316,-5.449225371644556,2.5263981462508003,4.590472721944855,-0.8575894710874925,0.9470330575888395,1.0004892517892288,0.03404380003903101,P002,1
-35.08325754032304,-11.848540617312999,13.751767426928064,17.994770181232195,-9.61445532377257,29.19425947924026,-9.641641581749438,-5.171878755093277,12.772866956767423,2.9424750251956766,-3.5655240481818367,-1.2139609675536551,-3.4498847346882733,0.4903248577448794,6.224053056562996,-2.482378337787882,-4.345054995422158,1.3842677267944004,0.8986598294676311,-1.1009015183692574,P002,1
-38.680988383598674,-12.347362780909126,14.48400222391831,24.72822564658179,-10.850449613672847,21.257470194844508,-6.704366097082452,-6.496984912004178,11.96485102091454,-2.0288034045880363,-1.519529615441879,-1.5598120446850205,-1.9692052267932754,-1.4255706173667637,5.21836518350824,-2.830801799821897,-4.3001695510217095,1.6718868391702209,1.2497967025273287,-1.0637396008304576,P002,1
-12.21183223050135,-33.32218651990266,27.44859858918605,11.21353992526398,-10.89354364755217,-11.668357511921316,0.4442858218808044,6.064762044266135,-9.620520063312977,0.8916553058529736,4.306425800482361,1.4484759164001504,-1.0367941147469122,3.834798484545703,-2.0041471014571157,-2.2258815925354507,-1.812460044589462,-1.8404207104253645,-1.598953264702685,-1.6219261698778598,P003,1
-32.83493047536245,-0.9508578434198994,16.839311654838582,25.75709531830575,-12.98476075278177,-32.41087100662271,-3.4896377623073294,25.57448298132018,-13.03455837807913,-13.615140691651744,-3.5071504378033307,4.749421737968437,2.6594161322672973,9.4389930884537,7.637868978254091,-0.848744607893906,1.6664349783933816,4.805210908512536,1.4402958113238413,-1.0447444886783745,P003,0
