subject,correct,deviation__descent__l_elbow,deviation__descent__r_elbow,deviation__descent__l_shoulder_angle,deviation__descent__r_shoulder_angle,deviation__descent__l_knee,deviation__descent__r_knee,deviation__descent__l_hip,deviation__descent__r_hip,deviation__descent__l_ankle,deviation__descent__r_ankle,deviation__descent__trunk_flex,deviation__descent__knee_valgus,deviation__bottom__l_elbow,deviation__bottom__r_elbow,deviation__bottom__l_shoulder_angle,deviation__bottom__r_shoulder_angle,deviation__bottom__l_knee,deviation__bottom__r_knee,deviation__bottom__l_hip,deviation__bottom__r_hip,deviation__bottom__l_ankle,deviation__bottom__r_ankle,deviation__bottom__trunk_flex,deviation__bottom__knee_valgus,deviation__ascent__l_elbow,deviation__ascent__r_elbow,deviation__ascent__l_shoulder_angle,deviation__ascent__r_shoulder_angle,deviation__ascent__l_knee,deviation__ascent__r_knee,deviation__ascent__l_hip,deviation__ascent__r_hip,deviation__ascent__l_ankle,deviation__ascent__r_ankle,deviation__ascent__trunk_flex,deviation__ascent__knee_valgus
P001,1,11.640541532904102,17.57336478449148,21.639772716403147,46.91985846439543,4.528505980525056,4.744106565967529,3.157366642831859,9.653585930275709,1.7186113963808025,3.572187550416816,3.1562069427873807,4.273379258938939,9.253114622861997,0.6278121377545574,24.72021085077311,40.13103873561799,6.033214658527626,1.9850999768648285,4.783903112567137,14.27961101779315,3.9788141651660247,4.496789430054509,5.232791810794893,11.3573129907963,15.933195679122736,21.82971559363774,12.61629950329327,50.662612218282206,14.496030857165971,15.261482329791795,15.054993431153395,18.73417140653799,6.008183377081092,4.148390766226088,1.592708639704938,3.4707320189006103
P001,1,16.469929975045766,25.85366377528328,11.790037352004079,48.388565764021656,10.490673294516132,10.868787640961804,15.235480722307134,23.271040874926626,4.400228692685149,2.091388971149999,1.096409950008993,4.53405834976494,17.735109025068812,16.01119147793567,2.6163459810844683,51.020186769794726,23.862702048850696,19.72165999723431,25.007221010411843,39.01804984891111,7.220223232225746,0.43599446534001063,1.207302430613609,11.480906206413982,16.360760714554623,25.806881435276296,19.09034634952615,42.11213378665127,6.623215295780119,5.162334434717341,8.118450717483814,13.875582033525536,4.728399044173369,2.0285104122004376,2.4205499098792687,3.721783887398422
P001,1,14.06092497313262,25.305750291910556,15.33637583988639,46.008546964171614,7.463635343037441,5.399811937128134,11.738560888952236,20.959635171757547,3.562707190236329,0.9642726300721456,1.8043431933926528,4.440436327569004,13.881976215358634,14.375602256889811,7.924789975779194,48.97173021671037,23.991884883995386,19.162571171874436,26.05478385650153,38.80813684151273,7.328831184465296,0.04543184440039383,0.45946678370520144,11.368799440500439,16.524746472629023,26.042515314225056,9.172188744420312,43.71485620790737,9.02073185136177,7.5449596722363115,10.99490616586578,18.41463669305989,4.4759437197366445,1.6281551380363006,1.2755745898624866,3.626722181441899
P001,1,13.515621934313893,23.553786589743215,12.413367784897307,44.53211557963094,7.92588095582218,7.38548696399909,8.472796133232345,13.57021748906779,1.658297336304407,3.4509713187140187,0.45996997491039193,4.315334571829133,13.48742379187641,13.825294810262545,19.108213339959615,46.39742220203441,20.620821882069766,16.390117439596597,25.45950148797218,34.91813935180512,6.042923294139767,0.8412264756067224,0.11816096560422835,11.224202702850166,17.71632188401001,25.31559317524239,13.968281849563875,45.02446416200703,7.6138759084318535,5.788779381904843,8.81290384828033,14.954731583746184,3.6476788332479906,1.5956629967295677,0.7740063117144942,3.4341538927655826
P001,1,19.087099735353075,24.528057103270232,17.992926573048546,45.324167577934574,2.3547213073584468,4.45536994807011,5.489483944186149,9.698382033643506,4.364653388970593,5.859990655787531,2.441235297567097,4.2186970743041785,18.9434564413303,14.294339828812047,50.302705450586515,38.86694271914938,6.005415881996944,12.333654688360832,2.730241960503162,3.115129666137894,3.0725038732777867,5.402564347634405,0.6562286515357698,11.323106423826555,21.60061087897926,28.723064200249734,19.919813386221893,43.66348450166517,8.136346000245991,8.642755446187987,9.232686828469411,13.79253188561405,1.8939226331669374,4.282608653566146,1.2568101920266017,3.4411194965626803
P001,1,20.67348728684383,28.05606837457948,14.902084249108094,45.13313876326996,9.355483874588595,12.425401256532894,10.285802928961115,16.49814587278982,4.220352950519021,5.241909259038597,4.422670228129793,4.237780214287914,23.99594677286823,21.337936812497002,26.102520890482356,41.66544698641317,19.934563261222625,27.570002503498195,3.9166835985649207,13.061356875687892,2.1394875679717322,1.7752021188216005,2.09614560583733,11.058741368379915,22.050281303500974,32.163902641711275,12.315202655238487,44.674013677302305,11.985506865497124,11.658869031858444,11.776811806603844,15.925091254446139,2.2015948990161696,3.6633828764441767,1.0144307540895,3.056444013889661
P001,1,16.66977169525145,27.432812676168805,18.327035003098338,39.62459888722456,14.44304636714826,9.434147317443635,9.264494303472564,11.21404241926209,5.889780267743285,3.1079188477455126,2.831143987183215,3.658189407161283,16.38449702322846,19.066407077381005,43.73126944221774,24.97832728510729,9.28852176240573,5.550012439408625,16.420247604378613,11.70255906293103,7.220964091106389,0.23229558496881567,7.860701591858716,10.330677260118618,15.641990008245424,25.394384715207373,20.582641540310668,33.98157893661424,4.173409540454753,9.125297733491905,11.341179948765106,9.62455589045682,2.3434384003194886,2.70012588168181,3.101315732670723,2.9782276767338804
P001,1,17.505722990958365,26.26130969829875,16.87599473195101,48.2378684694697,2.757853989116046,9.550927057033102,16.36166013710233,20.35179218976488,4.412109169712279,2.909386230150173,4.605901524583134,3.7315697209431327,21.6691939233287,19.639798883371927,19.495938103100244,38.02553185702652,12.743641712657876,24.85015250090182,4.764353611709623,9.155089428229612,5.302724528144296,4.561182783144725,3.4883908742526755,10.562857086155805,22.469108790102577,29.074933937736773,10.757508266432568,53.22583846117654,12.249568433529928,14.765258985596919,18.25694826590396,20.50532497501156,3.5637961446274082,4.934362081432154,2.4350711890947196,3.2397886471682305
P001,0,15.51639908288177,24.362273297978696,22.698007197329048,44.75935508546188,8.579798150821585,9.010385073593312,6.574727672506585,9.639039134045458,6.903311301190567,8.476488256900485,3.893571911534276,4.442337362541452,6.006701277746194,5.205083199754938,44.01819436885286,35.458684272715786,8.883865233872726,13.35996259305962,22.444472449940953,11.597210830006073,3.153698994105999,10.477775369667707,3.2342148479521753,11.43565036425516,23.170407567664437,30.632674453113957,19.194333841292625,28.60982071038999,9.683038741499654,11.204277685005867,24.70849506885442,20.57603766104349,2.0693849541102844,4.4640549531099785,1.616200971358755,2.966405428195484
P001,1,12.551326031451243,26.26901012956941,14.648456730925606,52.44521106835229,7.562342114358451,6.188455879025681,10.711956123547333,16.50619560204464,4.656443159969085,2.4266751296116214,2.4710148340580376,4.113886682032634,7.81873010493418,7.680662404764009,24.824238033516238,37.37675239387697,4.4501320494885,1.2417805190295603,2.0898847221670733,13.478387090007473,4.485214153003314,6.002404959194474,4.378703673126077,11.26049062544756,15.145237592426763,23.70153987700422,15.489357202321907,43.52973285427599,9.917011622427214,9.023404757438573,10.804168210789099,15.69410218427671,5.25562718256845,3.0466664625874706,1.1428459034455272,3.465117263894092
