subject,correct,deviation__descent__l_elbow,deviation__descent__r_elbow,deviation__descent__l_shoulder_angle,deviation__descent__r_shoulder_angle,deviation__descent__l_knee,deviation__descent__r_knee,deviation__descent__l_hip,deviation__descent__r_hip,deviation__descent__l_ankle,deviation__descent__r_ankle,deviation__descent__trunk_flex,deviation__descent__knee_valgus,deviation__bottom__l_elbow,deviation__bottom__r_elbow,deviation__bottom__l_shoulder_angle,deviation__bottom__r_shoulder_angle,deviation__bottom__l_knee,deviation__bottom__r_knee,deviation__bottom__l_hip,deviation__bottom__r_hip,deviation__bottom__l_ankle,deviation__bottom__r_ankle,deviation__bottom__trunk_flex,deviation__bottom__knee_valgus,deviation__ascent__l_elbow,deviation__ascent__r_elbow,deviation__ascent__l_shoulder_angle,deviation__ascent__r_shoulder_angle,deviation__ascent__l_knee,deviation__ascent__r_knee,deviation__ascent__l_hip,deviation__ascent__r_hip,deviation__ascent__l_ankle,deviation__ascent__r_ankle,deviation__ascent__trunk_flex,deviation__ascent__knee_valgus
P001,1,30.065439060902413,31.728690903503548,10.754192690264187,33.77853561201672,9.114462477264453,14.563628965808416,3.3666006880117094,6.064108880637006,2.651231949288443,6.888251161612212,0.5719087338706899,4.002604367185207,16.455748149030804,18.763005105340987,2.909828312421619,59.79992922038899,9.430626926675334,15.060123466282453,5.410964112069491,7.84312502111054,2.207136644258278,6.604515992690611,0.67331193440059,2.8172645077040515,9.985748701482946,8.632640929962886,6.448278756262961,54.974659189792376,9.626605336684914,14.739075176948171,3.131047565023543,5.350788489799626,3.1951578646277263,7.352907922237614,0.9711671997489333,3.3133708657152035
P001,1,25.392193627018834,29.355263988838498,6.612010860008792,28.8137538562528,10.438733016551183,7.350551723764818,1.5777036679972596,2.9908095405516435,5.711456088248779,1.688675563263557,1.1338438418787888,3.9971169735170355,15.216850981282604,16.652582929425687,16.30442043272573,7.17721108488953,11.17821688363534,8.509335799768444,0.2734780523980561,4.773875405300894,5.900430538313174,2.2384831861625036,1.773872398553452,2.7697064830098572,18.46114307510176,14.495421875064883,7.806971116040768,19.885759263294215,10.066321747574658,7.237567079494925,1.2930101114304606,3.8449883842629164,5.2555366400757935,1.4872725993407478,2.0664740947765976,3.3560812677498317
P001,0,22.34166641030668,10.144115938478418,19.17772563202731,27.152109342508503,10.31564934911042,7.535717432390203,1.2070174136194551,4.690625770871035,5.591953910392832,1.9737301918153185,1.9476488763347746,3.986889836841537,36.66394878559371,64.23203183355443,23.915696991552075,55.241507582713915,6.170075308281371,4.662591181636212,1.528166682303126,4.877810406265112,2.8848609547750357,2.1148639676484473,4.04033162507516,2.8291164542839526,49.318805099179094,69.77873133724215,35.027786921119315,118.05566664667359,10.49455849056727,13.638571724473152,1.7814021105093545,2.6077012254691043,3.929806309781038,8.30919042094601,4.626061198633813,3.0754214042277743
P001,0,53.814842632563696,27.41408069350711,22.717228228808153,69.61021691154329,18.19368738957376,14.313469509730336,3.925931723295709,3.398289340914701,10.87804090499857,6.606786452460872,4.222227446089997,4.553720849214731,16.372533263604964,37.96962542468545,21.019320013220874,41.41265046209263,19.40665535276971,15.282942233029933,3.511222417758833,3.765137043960499,11.060427660305844,6.789163943162232,2.9047002234169312,3.4434718231720796,29.276806000920857,37.823834186714485,11.037509960302266,41.509692397539055,16.98389072580285,13.625237439895722,1.1122125654065527,2.3555840793342044,9.019874348120002,4.944170756867468,1.7280440843851124,3.704623315223209
P001,0,10.0214032493124,11.248008561587044,7.448925209337318,64.23820634405628,19.518547250984273,16.025576374910855,2.515449009012201,3.4601005172881174,10.790006640233836,6.647434328415356,2.2062897413582774,4.462733717188493,13.835862431176485,19.22401532938355,6.046787285719462,62.47371562152016,23.430984978801536,18.914453851966275,4.449798716198219,4.751795854302199,13.214712187183034,8.373893786573394,4.160291828433377,3.4674137445171014,24.787574065901794,35.357029242562064,7.281602583448252,41.19555943888214,22.141053424849485,17.693305057709818,2.154660208671024,2.239305593820801,11.574330054241708,7.0193156691875815,1.8390885813502436,4.165253159191988
P001,0,15.81436733211064,34.05052331300331,7.587321675758252,41.18735901381477,22.724639109757675,18.93935664406478,2.1843012966481963,3.112745361664042,12.295487294636615,8.084120021432375,1.4689782946532404,4.66319648286769,7.804368621355811,15.854635960447059,4.098651336008593,64.23384656976683,24.207444815520383,20.50402630198584,4.47951835135635,4.656983108085785,14.43692117379302,10.135079809550188,3.7714360198423336,3.50873614925857,13.128056751952766,5.993959082770179,4.889021464067304,60.79198237490554,24.082591201491578,20.194674399617373,3.093508674039511,2.5305477129415324,13.635552357359582,9.11867297865452,2.5346841451560254,4.078616938547458
P001,0,20.772319521619277,39.893978604495885,7.559064254725399,31.217411300400393,23.656085630476575,19.91784364165075,2.2684797504904295,1.9481471313497152,12.932907117090139,8.597777241158477,1.463132488845757,4.672383025757775,8.362636349529925,24.03898618051454,5.825015663747856,63.301601198031314,24.243581492383193,20.907788116566888,3.28196314293414,5.935492012102205,14.445573205211613,10.355761178830514,3.7946312744695616,3.3418048810228127,12.273217982413197,10.101533397445188,3.6759287463781134,54.02859653773044,23.62948679303625,19.983646748693513,2.3103342239104236,2.7065000768997747,13.911742606193272,9.539279834147555,2.135472916447361,4.013192894347342
P001,0,9.225822718397323,16.68951069846036,5.059638727863821,47.861252594003375,23.574382205323435,20.242414649345562,1.9089517900453246,2.89185568436951,13.607599264292674,9.417410252930749,1.779135796854662,4.517086189489932,6.816497003437772,18.87085401934359,0.8707540125433837,65.17346061182486,24.788304210678763,21.16500330918408,3.404708607914445,5.954535629845448,14.684390978413736,10.296849166910096,4.424113598355196,3.4596261009915352,11.596064911675407,9.15170631921603,4.166604069593928,47.20414071152463,24.144106557404413,19.684442885350208,2.0689105267261128,2.803166249575348,13.983075718114225,9.019047003436743,1.6965215774816982,3.9992694651129943
P001,1,23.915125652115716,43.19260690983554,8.611752060758208,25.556443567503145,9.74647712099949,14.489698882135787,3.5806826865934314,5.839690177671339,3.429155165438334,7.412520969183288,1.1512593996124523,3.857473841190406,6.221931504668689,17.73124941577887,10.784239722528762,58.92162735661194,9.967199684647804,14.884114567817585,5.345859549283968,7.213870908348592,3.186029231593243,7.329930277318485,2.505141768511476,2.652054792697881,14.519993390138392,7.639425374983818,9.60455527935142,52.07325197489504,9.711363946246093,14.630839863909443,2.7435710180823305,4.845183683367608,3.7049264821308845,7.7409672333741755,1.578680633296854,3.287190047232958
P001,1,11.619567032004845,30.586147999853335,8.813315136811077,27.539459164721542,9.798159896962783,14.498571628787015,3.2977988329676435,5.375877511500791,3.561433224249387,7.580517691347055,1.284647104779829,3.8363447489530658,7.045716096455115,15.899638129718818,2.8878040584329208,60.91412360639305,10.018562992073004,15.031629132522772,4.206050975218021,6.158053225231955,3.5727526408152577,7.756103920579406,2.7156327180254394,2.678712659352562,12.59279714522619,7.1556423563471245,7.5081901901926145,49.76194530544138,9.675862018003286,14.749909861386408,2.838400456475533,4.933637371023321,3.618775595646885,7.733710945516968,1.8999668318996186,3.3151398581695135
P001,1,20.33995402686645,37.2604264892316,8.00249195461284,28.473519073918407,9.689953780326627,14.588821051360691,3.5458960242846986,5.460879689661361,3.4853827736249783,7.638152284232341,1.3983692034297348,3.8557406454558625,6.69945459488476,20.925888588510762,13.804386649144542,58.529397263360465,9.690858100874944,14.901579294309101,5.481698575322011,7.14262203894219,3.218473763665697,7.575337272438598,4.231895460529086,2.694748011656633,20.497664630911913,11.310549334970817,10.554892227406834,57.26105474192627,9.391051798565517,14.641635900556258,3.1854081224956388,5.087977456567932,3.3587509572321737,7.642702424162858,2.161556505405687,3.333790766658063
P001,0,17.570556295962966,37.02780829043012,8.873887369117005,26.445334801599564,9.563527581970641,14.592872560618042,3.5413771327716974,5.68947968951292,3.4145759371942743,7.576458894223057,1.1556867525083774,3.908649089112969,5.336031783819855,19.511938466967482,15.36396565805597,66.19838999016027,9.73869313280321,15.043133442219212,5.879590726456546,7.925751190861791,3.137550080949878,7.422037424773494,4.097986682430957,2.7534797247146656,35.75288883533641,18.19746206360012,22.09619291023883,117.74646335203393,9.041917870211563,14.630088059290063,5.539953774713058,7.042274231748611,2.654495260372309,7.194721981989334,4.6335779015276275,3.3568306979986744
P001,1,42.9254116578773,24.103337732199627,15.958812928045763,22.79659130640037,9.825465783362251,15.145126566931884,5.361230057266541,7.534913583616759,2.2622831573559323,6.531371177530877,3.506082161353679,3.9620137192779845,23.357145286285142,10.811173320692923,21.082161601424964,4.213554350699648,10.42761934617927,15.622564123134785,5.353767600251056,7.441866643517669,3.291361588099387,7.4397819278338435,3.888798449346031,2.74816153238789,17.96544922857242,9.493870351306487,6.51309646125775,15.503445799282824,10.591997911143498,15.458248617984413,1.75983558044815,3.7093716521194735,3.756547196965813,7.80683039268433,1.5355143066962569,3.261064300182551
P001,1,18.30982204799935,5.3288018570542794,10.123198578073215,21.78193615914637,13.904884257433235,9.920232858499546,0.5601425136095628,3.756741427993231,7.617613972025349,2.867159939675105,1.316796463429209,4.204307416752331,9.16966391251555,15.27172473038571,12.304036679779779,18.2317567163117,13.63913273513661,10.177490582870144,0.476434650578102,4.802470735015865,7.329395502766753,2.947745886030121,2.588836038345397,2.9037153639993902,26.35691705141614,26.359785101311513,3.270981188526213,22.477252483763742,11.592165070477156,8.708183102569256,1.8487926632263239,3.562275518868772,6.041617140907038,2.1596178123209837,2.2444245427880047,3.4047797229247863
P001,1,16.190644920471467,11.610381101389155,10.244207670895914,22.534294129219102,11.141781175312735,8.522895888030662,1.2639932629024968,4.381600214601747,5.9140097788160695,2.1436600223215985,1.6929766957380195,3.9373295011677443,11.225908283423895,19.578846047928614,18.422296778577863,23.694277045871278,11.22755000107917,9.123756972799956,0.8524610128348697,5.061034145859407,5.847431038140327,2.2441863621344718,2.6813681839536385,2.638384018976397,31.685445095008276,26.525897038021775,5.123029365413689,21.17540012858661,10.470568249430649,7.853943061177901,3.8824712303304425,1.34353428290177,4.948773092578345,1.1123048138607423,2.316946293878837,3.326034669751523
P001,1,12.681008343604102,19.813416689890907,8.544138069312822,25.716168583601757,10.543788032000055,7.446003302497301,2.13400334255421,2.2177131534426993,5.523481819007738,1.3767808896456977,1.4152799976717887,3.9887433763063456,5.70159320777465,21.469561597561828,17.8423612689133,35.73813122608024,10.386862887425194,7.403311257192565,0.3271686546092084,4.833256221530346,5.73251128311911,1.7006139997182381,2.619823734729259,2.7704449741275896,20.687181566749736,19.993216685524736,7.668412262688998,18.86503383825448,9.9391128904137,6.769449508726846,1.7793495749925499,3.03726913908893,5.367752793578701,1.2097518686640065,1.9450807746669951,3.378974928767011
