traj_pc1,traj_pc2,traj_pc3,traj_pc4,traj_pc5,traj_pc6,traj_pc7,traj_pc8,traj_pc9,traj_pc10,traj_pc11,traj_pc12,traj_pc13,traj_pc14,traj_pc15,traj_pc16,traj_pc17,traj_pc18,traj_pc19,traj_pc20,subject,correct
-42.60522573480597,-39.9566466328344,2.446233415183432,-5.766493316296215,-4.918720953017589,8.371411988631355,-1.0150805316904963,-7.8331370960949505,-0.35603787849220486,1.5244257591065342,-7.091147438156031,-1.4342268472564792,3.9408714842037433,4.842726358923615,-3.058832672155555,-4.493439950822965,2.231827933783882,-0.38373584151227935,0.47205017814102573,0.057493050284082116,P001,1
-42.2665004256421,-37.24853276740825,-6.542914621793597,-5.430533561362699,-3.9548240893404407,-9.822140323604769,-0.6104555716325158,-8.13970821734933,-2.1788911608902923,-0.16046238254211517,-0.48352593997892696,7.95636129898008,1.5831917219384917,1.0722968814644163,0.8966416276643784,1.2939145984731721,-2.2735476746942194,-2.3018581251322354,0.6699492422165902,1.3744080131704473,P001,1
-42.44730477800302,-29.12576636649296,-10.057983425175676,33.045129733310134,-2.790480237582122,-12.775062824180901,15.39590521050375,-13.482753581706755,4.63218465670234,1.9647753207402077,1.555325260926564,7.978408213369514,1.501978291284381,-1.942323472506588,-0.9561384501119724,1.1952653277605636,-1.2282140307004912,-1.4752969431871397,2.42412752353603,3.3419631640309646,P001,0
-53.5081239904967,-9.405197490385355,1.2611430619917725,8.135738982608151,-13.246969066485091,20.57278434362423,-3.5944005667375327,-0.6505175414852492,-7.942931229852061,1.6797271651043297,7.286181866310525,7.164916160643938,0.3411636109441166,-6.256744206015547,0.31821055293360445,-1.1140978911279218,2.2851688937376697,-0.5633507995108143,0.9038896935088815,-3.1100810834881143,P001,0
-53.4441355083548,-15.118123268711129,-0.8663797183229073,7.6444830530009025,-12.493531129261342,4.5877491878777406,-13.473057630829363,-4.262082672067933,-6.505381609478617,9.414575066716026,-0.11030199396103328,2.401756433486432,0.4073729022656705,1.3391647771498008,1.1911292896158634,4.797031149089928,1.372875538660527,0.3067920173219268,-1.987136503727455,-2.5158760109709633,P001,0
-56.30082402311249,-12.055013113659381,0.598210730635104,4.603113831150138,-11.258196392031557,5.087277846256941,-14.492022670444427,-5.709743053744135,-3.832277517484297,8.654294558803029,-0.9245025680936152,2.403726251690523,1.3002589629798302,-0.7515488234137976,0.15694953987562724,2.662914061910832,0.8451820787510553,-0.6251391359525899,-0.42866739140424565,-0.6052107493347969,P001,0
-59.28059527431535,-14.525524776243454,3.0521542127583685,-0.20583307046580765,-9.888314425914082,9.366393353112915,-14.25053870878854,-8.032685071416926,0.7331335000252522,6.561711139361697,-7.161418591548043,2.528355574785187,0.45930423892658956,-0.7528758660768958,-1.3593413985149907,-1.227252260586931,-0.844934015973443,-0.8654526617442893,0.42705094475617494,0.1818347995464021,P001,0
-58.065837673832796,-12.146054817160724,1.3074854194470231,2.761737069138076,-10.709908272068754,6.537976523617315,-12.773423317925362,-6.396274969772281,-4.694060801727189,7.85501749785568,-0.4164572853761774,4.674239718444945,0.034357600564385936,-1.689767722690773,1.8295262770677498,0.2092558667768974,-1.517833787606426,-0.6895959416196648,-0.17933746587837063,0.1582306700198262,P001,0
-41.047620701812185,-40.48488721397371,1.6088678287387095,-2.0602103157013683,-11.89722622635098,3.171879636091056,-3.8976652609357543,-3.4216339687211574,0.15627845044544117,3.8617699128558907,-0.6979715144645843,-0.29821527694575506,4.471052083968562,4.758073639200351,-0.8853306202584506,0.6047923361699594,-0.8635052499996279,1.161478241334973,-1.1402979027318367,-1.2579536293513445,P001,1
-41.27744792896171,-40.11570848651988,1.7671747736796817,-3.5054036155941644,-10.790560744516354,6.229777499035815,-2.2697514904469336,-3.768097659005621,0.7178548505367104,3.364559605774275,-0.916399628579599,-1.256483744327038,3.0606507261355484,3.90990835453339,-1.4930666317584327,-1.276572493408871,-1.950999896177412,-0.00566357314608702,-0.40003490454175206,-1.7742218747041316,P001,1
-42.01003002152855,-38.02804322534305,2.0590098568176245,0.5443533713665903,-13.695880386302099,6.494264866607877,-2.8115829935981926,-0.07708139090526271,-0.016572697565078964,2.951064755437176,3.653175622594315,-0.0691077175338133,3.02095814665797,3.62965345489103,-0.8073110180457751,0.43608802780049705,-2.4351558369156936,1.4904581428998673,-1.4588521328933262,-1.884424918224151,P001,1
